Experiment	Subject	Trial	pinyin.stim	pinyin.resp	Status	ZL.stim	ZL.resp	ZL.edit	ZL.A	ZL.D	ZL.S	ZL.C	ZL.V1	ZL.V2	ZL.X	ZL.T	L.stim	L.resp	L.edit	L.A	L.D	L.S	L.C	L.V1	L.V2	L.X	L.T	NH.stim	NH.resp	NH.edit	NH.A	NH.D	NH.S	NH.C	NH.V1	NH.V2	NH.X	NH.T
exp1	p12	11	ao4	nou4	item	Au4	n@u4	2	0	0	0	0	0	0	0	0	Au4	nou4	2	0	0	0	0	0	0	0	0	au4	nou4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	11	chui1	zui3	item	Cuei1	zuei3	2	0	0	1	1	0	0	0	0	Cwei1	zwei3	2	0	0	0	0	0	0	0	0	Cuei1	zuei3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p15	11	dia3	diao3	item	tia3	tiAu3	2	0	0	0	0	0	0	0	0	tja3	tjAu3	2	1	0	0	0	0	0	1	0	tia3	tiau3	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p21	11	e4	wo4	item	74	uo4	2	0	0	0	0	0	0	0	0	74	wo4	2	0	0	0	0	0	0	0	0	@4	uo4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p24	11	er2	en1	item	er2	@n1	2	0	0	1	0	0	0	1	0	@r2	@n1	2	0	0	0	0	0	0	0	0	er2	@n1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p34	11	guan3	dun3	item	kuan3	tu@n3	2	0	0	0	0	0	0	0	0	kwan3	tw@n3	2	0	0	0	0	0	0	0	0	kuan3	tu@n3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p04	11	huo2	huang2	item	xuo2	xuAN2	2	0	0	0	0	0	0	0	0	xwo2	xwAN2	2	0	0	0	0	0	0	0	0	xuo2	xuaN2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p06	11	niang2	nian2	item	niAN2	nian2	2	0	0	0	0	0	0	0	0	njAN2	njEn2	2	0	0	0	0	0	0	0	0	niaN2	niEn2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p18	11	niu2	you2	item	ni@u2	i@u2	1	0	1	0	1	0	0	0	0	njou2	jou2	1	0	1	0	1	0	0	0	0	niou2	iou2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p30	11	qiong2	qiu2	item	qiuN2	qi@u2	2	0	0	0	0	0	0	0	0	qjuN2	qjou2	2	0	0	0	0	0	0	0	0	QioN2	Qiou2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p11	11	shang4	ran3	item	SAN4	ran3	4	0	0	0	0	0	0	0	0	SAN4	ran3	4	0	0	0	0	0	0	0	0	SaN4	ran3	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p19	11	tiao2	ti4	item	TiAu2	Ti4	3	0	0	0	0	0	0	0	0	TjAu2	Ti4	4	0	0	0	0	0	0	0	0	Tiau2	Ti4	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p07	11	wan2	wen3	item	uan2	u@n3	2	0	0	1	0	0	1	0	0	wan2	w@n3	2	0	0	0	0	0	0	0	0	uan2	u@n3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p36	11	wan2	wang2	item	uan2	uAN2	2	0	0	0	0	0	0	0	0	wan2	wAN2	2	0	0	0	0	0	0	0	0	uan2	uaN2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p14	11	xiao3	xiu1	item	XiAu3	Xi@u1	2	0	0	1	0	0	1	0	0	XjAu3	Xjou1	2	0	0	0	0	0	0	0	0	Xiau3	Xiou1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p29	11	yan3	yang1	item	ian3	iAN1	3	0	0	0	0	0	0	0	0	jEn3	jAN1	3	0	0	0	0	0	0	0	0	iEn3	iaN1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p35	11	zheng4	zeng3	item	Z@N4	z@N3	2	0	0	1	1	0	0	0	0	Z@N4	z@N3	2	0	0	0	0	0	0	0	0	Z@N4	z@N3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p15	12	ai4	ao4	item	ai4	Au4	2	0	0	0	0	0	0	0	0	ai4	Au4	2	0	0	0	0	0	0	0	0	ai4	au4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p38	12	an4	ang4	item	an4	AN4	2	0	0	0	0	0	0	0	0	an4	AN4	2	0	0	0	0	0	0	0	0	an4	aN4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p18	12	ei4	wei4	item	ei4	uei4	1	1	0	0	0	1	0	0	0	ei4	wei4	1	1	0	0	0	1	0	0	0	ei4	uei4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p28	12	er2	ye1	item	er2	iE1	3	0	0	0	0	0	0	0	0	@r2	je1	3	0	0	0	0	0	0	0	0	er2	iE1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p27	12	jin4	jing4	item	Jin4	JiN4	1	0	0	1	0	0	0	1	0	Jin4	Jj@N4	3	0	0	0	0	0	0	0	0	Jin4	JiN4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p01	12	juan4	quan4	item	Jyan4	qyan4	1	0	0	1	1	0	0	0	0	JHEn4	qHen4	2	0	0	0	0	0	0	0	0	JyEn4	QyEn4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p36	12	li3	lin2	item	li3	lin2	2	1	0	0	0	0	0	1	0	li3	lin2	2	0	0	0	0	0	0	0	0	li3	lin2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p21	12	ru2	rong2	item	ru2	ruN2	1	1	0	0	0	0	0	1	0	ru2	ruN2	1	1	0	0	0	0	0	1	0	ru2	roN2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p05	12	san1	shan4	item	san1	San4	2	0	0	1	1	0	0	0	0	san1	San4	2	0	0	0	0	0	0	0	0	san1	San4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p10	12	xin1	xing4	item	Xin1	XiN4	2	0	0	1	0	0	0	1	0	Xin1	Xj@N4	4	0	0	0	0	0	0	0	0	Xin1	XiN4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	12	ye2	yue1	item	iE2	yE1	2	0	0	1	0	1	0	0	0	je2	He1	2	0	0	0	0	0	0	0	0	iE2	iyE1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p30	12	yin1	ying1	item	in1	iN1	1	0	0	1	0	0	0	1	0	jin1	j@N1	2	0	0	0	0	0	0	0	0	iin1	iiN1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p20	12	yu3	nv4	item	y3	ny4	2	1	0	0	1	0	0	0	0	Hy3	ny4	2	0	0	0	0	0	0	0	0	iou3	ny4	4	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p08	12	zai4	cai2	item	zai4	cai2	2	0	0	1	1	0	0	0	0	zai4	cai2	2	0	0	0	0	0	0	0	0	zai4	cai2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p21	13	hong2	hun2	item	xuN2	xu@n2	2	0	0	0	0	0	0	0	0	xuN2	xw@n2	3	0	0	0	0	0	0	0	0	xoN2	xu@n2	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p14	13	juan4	quan2	item	Jyan4	qyan2	2	0	0	1	1	0	0	0	0	JHEn4	qHen2	3	0	0	0	0	0	0	0	0	JyEn4	QyEn2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p01	13	kuang2	guang1	item	KuAN2	kuAN1	2	0	0	1	1	0	0	0	0	KwAN2	kwAN1	2	0	0	0	0	0	0	0	0	KuaN2	kuaN1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p05	13	ni3	nian2	item	ni3	nian2	3	0	0	0	0	0	0	0	0	ni3	njEn2	4	0	0	0	0	0	0	0	0	ni3	niEn2	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p29	13	pian4	ping1	item	Pian4	PiN1	3	0	0	0	0	0	0	0	0	PjEn4	Pj@N1	3	0	0	0	0	0	0	0	0	PiEn4	PiN1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p28	13	qiu2	quan2	item	qi@u2	qyan2	3	0	0	0	0	0	0	0	0	qjou2	qHen2	3	0	0	0	0	0	0	0	0	Qiou2	QyEn2	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p16	13	quan2	qun2	item	qyan2	qyn2	1	1	0	0	0	0	1	0	0	qHen2	qyn2	2	0	0	0	0	0	0	0	0	QyEn2	Qy@n2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	13	ri4	yang3	item	r14	iAN3	4	0	0	0	0	0	0	0	0	r14	jAN3	4	0	0	0	0	0	0	0	0	r14	iaN3	4	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p06	13	ru2	fu4	item	ru2	fu4	2	0	0	1	1	0	0	0	0	ru2	fu4	2	0	0	0	0	0	0	0	0	ru2	fu4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p07	13	wa1	hua2	item	ua1	xua2	2	1	0	0	1	0	0	0	0	wa1	xwa2	2	0	0	0	0	0	0	0	0	ua1	xua2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p18	13	wa1	hua1	item	ua1	xua1	1	0	1	0	1	0	0	0	0	wa1	xwa1	1	1	0	0	1	0	0	0	0	ua1	xua1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p34	13	xia4	xiang4	item	Xia4	XiAN4	2	0	0	0	0	0	0	0	0	Xja4	XjAN4	2	0	0	0	0	0	0	0	0	Xia4	XiaN4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p11	13	yong4	you3	item	iuN4	i@u3	3	0	0	0	0	0	0	0	0	juN4	jou3	3	0	0	0	0	0	0	0	0	ioN4	iou3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p34	14	ai4	mai4	item	ai4	mai4	1	1	0	0	1	0	0	0	0	ai4	mai4	1	1	0	0	1	0	0	0	0	ai4	mai4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p35	14	ao4	o4	item	Au4	o4	2	0	0	0	0	0	0	0	0	Au4	O4	2	0	0	0	0	0	0	0	0	au4	o4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p29	14	deng3	den4	item	t@N3	t@n4	2	0	0	1	0	0	0	1	0	t@N3	t@n4	2	0	0	0	0	0	0	0	0	t@N3	t@n4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p33	14	deng3	duan3	item	t@N3	tuan3	3	0	0	0	0	0	0	0	0	t@N3	twan3	3	0	0	0	0	0	0	0	0	t@N3	tuan3	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p28	14	jing3	jian3	item	JiN3	Jian3	2	0	0	0	0	0	0	0	0	Jj@N3	JjEn3	2	0	0	0	0	0	0	0	0	JiN3	JiEn3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p13	14	lin2	leng2	item	lin2	l@N2	2	0	0	0	0	0	0	0	0	lin2	l@N2	2	0	0	0	0	0	0	0	0	lin2	l@N2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p04	14	pei2	po2	item	Pei2	Puo2	2	0	0	0	0	0	0	0	0	Pei2	Pwo2	2	0	0	0	0	0	0	0	0	Pei2	Puo2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p06	14	ting1	pian1	item	TiN1	Pian1	3	0	0	0	0	0	0	0	0	Tj@N1	PjEn1	3	0	0	0	0	0	0	0	0	TiN1	PiEn1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p17	14	wan2	men2	item	uan2	m@n2	2	0	0	0	0	0	0	0	0	wan2	m@n2	2	0	0	0	0	0	0	0	0	uan2	m@n2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	14	xiang3	jiang4	item	XiAN3	JiAN4	2	0	0	1	1	0	0	0	0	XjAN3	JjAN4	2	0	0	0	0	0	0	0	0	XiaN3	JiaN4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p21	14	xin1	xing1	item	Xin1	XiN1	1	0	0	1	0	0	0	1	0	Xin1	Xj@N1	3	0	0	0	0	0	0	0	0	Xin1	XiN1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p31	14	yao4	liao4	item	iAu4	liAu4	1	1	0	0	1	0	0	0	0	jAu4	ljAu4	1	1	0	0	1	0	0	0	0	iau4	liau4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p07	14	yong4	reng1	item	iuN4	r@N1	3	0	0	0	0	0	0	0	0	juN4	r@N1	3	0	0	0	0	0	0	0	0	ioN4	r@N1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p18	14	zhuang1	zhong1	item	ZuAN1	ZuN1	1	0	1	0	0	0	1	0	0	ZwAN1	ZuN1	2	0	0	0	0	0	0	0	0	ZuaN1	ZoN1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p08	15	che1	que4	item	C71	qyE4	4	0	0	0	0	0	0	0	0	C71	qHe4	4	0	0	0	0	0	0	0	0	C@1	QyE4	4	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p20	15	che1	kai1	item	C71	Kai1	3	0	0	0	0	0	0	0	0	C71	Kai1	3	0	0	0	0	0	0	0	0	C@1	Kai1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p27	15	di4	ding4	item	ti4	tiN4	1	1	0	0	0	0	0	1	0	ti4	tj@N4	3	0	0	0	0	0	0	0	0	ti4	tiN4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p11	15	jing3	jin3	item	JiN3	Jin3	1	0	0	1	0	0	0	1	0	Jj@N3	Jin3	3	0	0	0	0	0	0	0	0	JiN3	Jin3	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p14	15	kuai4	kuan1	item	Kuai4	Kuan1	2	0	0	1	0	0	0	1	0	Kwai4	Kwan1	2	0	0	0	0	0	0	0	0	Kuai4	Kuan1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p10	15	niu2	liu1	item	ni@u2	li@u1	2	0	0	1	1	0	0	0	0	njou2	ljou1	2	0	0	0	0	0	0	0	0	niou2	liou1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p12	15	pei2	bei4	item	Pei2	pei4	2	0	0	1	1	0	0	0	0	Pei2	pei4	2	0	0	0	0	0	0	0	0	Pei2	pei4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p13	15	san1	seng1	item	san1	s@N1	2	0	0	0	0	0	0	0	0	san1	s@N1	2	0	0	0	0	0	0	0	0	san1	s@N1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p33	15	weng1	wo3	item	u@N1	uo3	3	0	0	0	0	0	0	0	0	w@N1	wo3	3	0	0	0	0	0	0	0	0	u@N1	uo3	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	15	yin1	yong1	item	in1	iuN1	2	0	0	0	0	0	0	0	0	jin1	juN1	2	0	0	0	0	0	0	0	0	iin1	ioN1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p32	15	zai4	zi3	item	zai4	z13	3	0	0	0	0	0	0	0	0	zai4	z13	3	0	0	0	0	0	0	0	0	zai4	z13	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p04	16	an4	han2	item	an4	xan2	2	1	0	0	1	0	0	0	0	an4	xan2	2	0	0	0	0	0	0	0	0	an4	xan2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p29	16	bie2	bi4	item	piE2	pi4	2	0	0	1	1	0	0	0	0	pje2	pi4	3	0	0	0	0	0	0	0	0	piE2	pi4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p08	16	deng3	dan3	item	t@N3	tan3	2	0	0	0	0	0	0	0	0	t@N3	tan3	2	0	0	0	0	0	0	0	0	t@N3	tan3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p23	16	ei4	a4	item	ei4	a4	2	0	0	0	0	0	0	0	0	ei4	a4	2	0	0	0	0	0	0	0	0	ei4	a4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p37	16	hun4	hui3	item	xu@n4	xuei3	3	0	0	0	0	0	0	0	0	xw@n4	xwei3	3	0	0	0	0	0	0	0	0	xu@n4	xuei3	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p05	16	ji1	jie1	item	Ji1	JiE1	1	1	0	0	0	0	1	0	0	Ji1	Jje1	2	0	0	0	0	0	0	0	0	Ji1	JiE1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p33	16	ji1	jin4	item	Ji1	Jin4	2	1	0	0	0	0	0	1	0	Ji1	Jin4	2	0	0	0	0	0	0	0	0	Ji1	Jin4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p28	16	lun2	luo1	item	lu@n2	luo1	3	0	0	0	0	0	0	0	0	lw@n2	lwo1	3	0	0	0	0	0	0	0	0	lu@n2	luo1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p10	16	lv4	ri4	item	ly4	r14	2	0	0	0	0	0	0	0	0	ly4	r14	2	0	0	0	0	0	0	0	0	ly4	r14	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p36	16	xia4	xiang3	item	Xia4	XiAN3	3	0	0	0	0	0	0	0	0	Xja4	XjAN3	3	0	0	0	0	0	0	0	0	Xia4	XiaN3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p07	16	yao4	tiao4	item	iAu4	TiAu4	1	1	0	0	1	0	0	0	0	jAu4	TjAu4	1	1	0	0	1	0	0	0	0	iau4	Tiau4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p06	16	ye2	yan2	item	iE2	ian2	2	0	0	0	0	0	0	0	0	je2	jEn2	2	0	0	0	0	0	0	0	0	iE2	iEn2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p12	16	yin1	ying1	item	in1	iN1	1	0	0	1	0	0	0	1	0	jin1	j@N1	2	0	0	0	0	0	0	0	0	iin1	iiN1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p32	16	zhua1	zhuan3	item	Zua1	Zuan3	2	1	0	0	0	0	0	1	0	Zwa1	Zwan3	2	0	0	0	0	0	0	0	0	Zua1	Zuan3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	16	zun1	zhun3	item	zu@n1	Zu@n3	2	0	0	1	1	0	0	0	0	zw@n1	Zw@n3	2	0	0	0	0	0	0	0	0	zu@n1	Zu@n3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p30	17	a1	an1	item	a1	an1	1	1	0	0	0	0	0	1	0	a1	an1	1	1	0	0	0	0	0	1	0	a1	an1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p38	17	ao4	wo4	item	Au4	uo4	2	0	0	0	0	0	0	0	0	Au4	wo4	2	0	0	0	0	0	0	0	0	au4	uo4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p24	17	fu4	feng1	item	fu4	f@N1	3	0	0	0	0	0	0	0	0	fu4	f@N1	3	0	0	0	0	0	0	0	0	fu4	f@N1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	17	jie1	zhuo1	item	JiE1	Zuo1	3	0	0	0	0	0	0	0	0	Jje1	Zwo1	3	0	0	0	0	0	0	0	0	JiE1	Zuo1	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p36	17	jing3	lie3	item	JiN3	liE3	2	0	0	0	0	0	0	0	0	Jj@N3	lje3	3	0	0	0	0	0	0	0	0	JiN3	liE3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p32	17	jue2	zhao3	item	JyE2	ZAu3	4	0	0	0	0	0	0	0	0	JHe2	ZAu3	4	0	0	0	0	0	0	0	0	JyE2	Zau3	4	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p06	17	lun2	men2	item	lu@n2	m@n2	2	0	0	0	0	0	0	0	0	lw@n2	m@n2	2	0	0	0	0	0	0	0	0	lu@n2	m@n2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p17	17	niang2	ming2	item	niAN2	miN2	2	0	0	0	0	0	0	0	0	njAN2	mj@N2	2	0	0	0	0	0	0	0	0	niaN2	miN2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p35	17	niu2	niao4	item	ni@u2	niAu4	2	0	0	1	0	0	1	0	0	njou2	njAu4	2	0	0	0	0	0	0	0	0	niou2	niau4	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p29	17	pei2	pang2	item	Pei2	PAN2	2	0	0	0	0	0	0	0	0	Pei2	PAN2	2	0	0	0	0	0	0	0	0	Pei2	PaN2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p13	17	pin1	peng1	item	Pin1	P@N1	2	0	0	0	0	0	0	0	0	Pin1	P@N1	2	0	0	0	0	0	0	0	0	Pin1	P@N1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p08	17	qian2	qin1	item	qian2	qin1	2	1	0	0	0	0	1	0	0	qjEn2	qin1	3	0	0	0	0	0	0	0	0	QiEn2	Qin1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p21	17	wa1	wan1	item	ua1	uan1	1	1	0	0	0	0	0	1	0	wa1	wan1	1	1	0	0	0	0	0	1	0	ua1	uan1	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p16	17	wei2	wen2	item	uei2	u@n2	2	0	0	0	0	0	0	0	0	wei2	w@n2	2	0	0	0	0	0	0	0	0	uei2	u@n2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p07	17	yi1	yu4	item	i1	y4	2	0	0	0	0	0	1	0	0	ji1	Hy4	3	0	0	0	0	0	0	0	0	ii1	iou4	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p28	17	you3	yu4	item	i@u3	y4	4	0	0	0	0	0	0	0	0	jou3	Hy4	4	0	0	0	0	0	0	0	0	iou3	iou4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p12	17	yuan2	tuan2	item	yan2	Tuan2	2	0	0	0	0	0	0	0	0	HEn2	Twan2	3	0	0	0	0	0	0	0	0	iyEn2	Tuan2	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p15	18	bo1	bao1	item	po1	pAu1	2	0	0	0	0	0	0	0	0	pwo1	pAu1	2	0	0	0	0	0	0	0	0	puo1	pau1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p38	18	bo1	ba1	item	po1	pa1	1	0	0	1	0	0	1	0	0	pwo1	pa1	2	0	0	0	0	0	0	0	0	puo1	pa1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	18	er2	e3	item	@r2	73	3	0	0	0	0	0	0	0	0	@r2	73	3	0	0	0	0	0	0	0	0	er2	@3	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p24	18	gua4	guai4	item	kua4	kuai4	1	1	0	0	0	0	0	1	0	kwa4	kwai4	1	1	0	0	0	0	0	1	0	kua4	kuai4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p21	18	hei1	heng1	item	xei1	x@N1	2	0	0	0	0	0	0	0	0	xei1	x@N1	2	0	0	0	0	0	0	0	0	xei1	x@N1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p08	18	mo2	mei4	item	mo2	mei4	3	0	0	0	0	0	0	0	0	mwo2	mei4	3	0	0	0	0	0	0	0	0	muo2	mei4	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p34	18	niang2	miao2	item	niAN2	miAu2	2	0	0	0	0	0	0	0	0	njAN2	mjAu2	2	0	0	0	0	0	0	0	0	niaN2	miau2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p12	18	quan2	juan3	item	qyan2	Jyan3	2	0	0	1	1	0	0	0	0	qHen2	JHEn3	3	0	0	0	0	0	0	0	0	QyEn2	JyEn3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p06	18	wang4	wan4	item	uAN4	uan4	2	0	0	0	0	0	0	0	0	wAN4	wan4	2	0	0	0	0	0	0	0	0	uaN4	uan4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p04	18	ya4	yuan2	item	ia4	yan2	3	0	0	0	0	0	0	0	0	ja4	HEn2	4	0	0	0	0	0	0	0	0	ia4	iyEn2	4	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p36	18	yin1	ying3	item	in1	iN3	2	0	0	1	0	0	0	1	0	jin1	j@N3	3	0	0	0	0	0	0	0	0	iin1	iiN3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p19	18	yong4	ying2	item	iuN4	iN2	2	0	1	0	0	0	1	0	0	juN4	j@N2	2	0	0	0	0	0	0	0	0	ioN4	iiN2	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p30	18	yong4	you4	item	iuN4	i@u4	2	0	0	0	0	0	0	0	0	juN4	jou4	2	0	0	0	0	0	0	0	0	ioN4	iou4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p10	18	yu3	yue4	item	y3	yE4	2	1	0	0	0	0	1	0	0	Hy3	He4	2	0	0	0	0	0	0	0	0	iou3	iyE4	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p33	18	zun1	ceng2	item	zu@n1	c@N2	4	0	0	0	0	0	0	0	0	zw@n1	c@N2	4	0	0	0	0	0	0	0	0	zu@n1	c@N2	4	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p15	19	ao4	ai4	item	Au4	ai4	2	0	0	0	0	0	0	0	0	Au4	ai4	2	0	0	0	0	0	0	0	0	au4	ai4	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p07	19	guan3	kun3	item	kuan3	Ku@n3	2	0	0	0	0	0	0	0	0	kwan3	Kw@n3	2	0	0	0	0	0	0	0	0	kuan3	Ku@n3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p16	19	hei1	he1	item	xei1	x71	2	0	0	0	0	0	0	0	0	xei1	x71	2	0	0	0	0	0	0	0	0	xei1	x@1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p17	19	kao4	kang1	item	KAu4	KAN1	2	0	0	1	0	0	0	1	0	KAu4	KAN1	2	0	0	0	0	0	0	0	0	Kau4	KaN1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p29	19	niang2	ning3	item	niAN2	niN3	2	0	1	0	0	0	1	0	0	njAN2	nj@N3	2	0	0	0	0	0	0	0	0	niaN2	niN3	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p06	19	qiu2	chu2	item	qi@u2	Cu2	3	0	0	0	0	0	0	0	0	qjou2	Cu2	3	0	0	0	0	0	0	0	0	Qiou2	Cu2	3	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p18	19	ting1	tian1	item	TiN1	Tian1	2	0	0	0	0	0	0	0	0	Tj@N1	TjEn1	2	0	0	0	0	0	0	0	0	TiN1	TiEn1	2	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p03	19	ya4	dou1	item	ia4	t@u1	4	0	0	0	0	0	0	0	0	ja4	tou1	4	0	0	0	0	0	0	0	0	ia4	tou1	4	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p01	19	ying2	ning2	item	iN2	niN2	1	1	0	0	1	0	0	0	0	j@N2	nj@N2	1	1	0	0	1	0	0	0	0	iiN2	niN2	1	NA	NA	NA	NA	NA	NA	NA	NA
exp1	p04	19	zheng4	cheng2	item	Z@N4	C@N2	2	0	0	1	1	0	0	0	0	Z@N4	C@N2	2	0	0	0	0	0	0	0	0	Z@N4	C@N2	2	NA	NA	NA	NA	NA	NA	NA	NA
